id,connections,avg_query_time_ms,slow_queries,created_at
2073,6,0.7000,0,"2025-04-06 07:47:49"
2074,31,1.0000,0,"2025-04-06 07:47:49"
2075,19,3.5000,1,"2025-04-06 07:47:49"
2076,47,4.0000,0,"2025-04-06 07:47:49"
2077,8,0.9000,0,"2025-04-06 07:47:49"
2078,10,1.3000,0,"2025-04-06 07:47:49"
2079,8,4.9000,0,"2025-04-06 07:47:49"
2080,7,1.1000,0,"2025-04-06 07:47:49"
2081,8,4.1000,0,"2025-04-06 07:47:49"
2082,9,2.9000,0,"2025-04-06 07:47:49"
2083,9,4.2000,0,"2025-04-06 07:47:49"
2084,7,4.2000,0,"2025-04-06 07:47:49"
2085,10,2.5000,0,"2025-04-06 07:47:49"
2086,5,1.3000,0,"2025-04-06 07:47:49"
2087,8,3.9000,0,"2025-04-06 07:47:49"
2088,10,2.6000,0,"2025-04-06 07:47:49"
2089,6,3.0000,0,"2025-04-06 07:47:49"
2090,9,3.6000,0,"2025-04-06 07:47:49"
2091,2,1.7000,0,"2025-04-06 07:47:49"
2092,2,2.5000,0,"2025-04-06 07:47:49"
2093,4,3.6000,0,"2025-04-06 07:47:49"
2094,2,5.0000,0,"2025-04-06 07:47:49"
2095,8,3.9000,0,"2025-04-06 07:47:49"
2096,44,4.8000,0,"2026-02-13 21:47:12"
2097,45,2.0000,0,"2026-02-13 21:47:12"
2098,25,1.2000,0,"2026-02-13 21:47:12"
2099,48,1.5000,0,"2026-02-13 21:47:12"
2100,42,1.3000,0,"2026-02-13 21:47:12"
2101,20,1.4000,0,"2026-02-13 21:47:12"
2102,37,4.5000,0,"2026-02-13 21:47:12"
2103,35,4.6000,0,"2026-02-13 21:47:12"
2104,3,0.6000,0,"2026-02-13 21:47:12"
2105,4,4.8000,0,"2026-02-13 21:47:12"
2106,10,3.5000,0,"2026-02-13 21:47:12"
2107,6,0.8000,0,"2026-02-13 21:47:12"
2108,49,2.5000,0,"2023-04-10 18:10:13"
2109,41,3.0000,0,"2023-04-10 18:10:13"
2110,27,4.8000,0,"2023-04-10 18:10:13"
2111,3,2.2000,0,"2023-04-10 18:10:13"
2112,10,4.5000,0,"2023-04-10 18:10:13"
2113,6,4.3000,0,"2023-04-10 18:10:13"
2114,23,3.4000,0,"2022-08-29 19:16:28"
2115,28,4.4000,0,"2022-08-29 19:16:28"
2116,32,4.8000,1,"2022-08-29 19:16:28"
2117,37,4.7000,0,"2022-08-29 19:16:28"
2118,43,2.3000,0,"2022-08-29 19:16:28"
2119,4,1.0000,0,"2022-08-29 19:16:28"
2120,10,3.6000,0,"2022-08-29 19:16:28"
2121,10,2.5000,0,"2022-08-29 19:16:28"
2122,47,2.4000,0,"2026-02-06 07:55:08"
2123,44,1.4000,0,"2026-02-06 07:55:08"
2124,28,0.9000,0,"2026-02-06 07:55:08"
2125,9,1.4000,0,"2026-02-06 07:55:08"
2126,6,3.1000,0,"2026-02-06 07:55:08"
2127,8,4.1000,0,"2026-02-06 07:55:08"
2128,6,4.8000,0,"2026-02-06 07:55:08"
2129,4,1.8000,0,"2026-02-06 07:55:08"
2130,7,5.0000,0,"2026-02-06 07:55:08"
2131,5,0.9000,0,"2026-02-06 07:55:08"
2132,45,3.7000,0,"2023-03-06 21:01:02"
2133,31,1.7000,0,"2023-03-06 21:01:02"
2134,7,2.3000,0,"2023-03-06 21:01:02"
2135,10,0.7000,0,"2023-03-06 21:01:02"
2136,8,2.0000,0,"2023-03-06 21:01:02"
2137,7,1.5000,0,"2023-03-06 21:01:02"
2138,5,2.1000,0,"2023-03-06 21:01:02"
2139,8,3.0000,0,"2023-03-06 21:01:02"
2140,33,1.3000,0,"2020-12-23 15:27:38"
2141,49,1.2000,0,"2020-12-23 15:27:38"
2142,33,1.0000,0,"2020-12-23 15:27:38"
2143,30,0.9000,0,"2020-12-23 15:27:38"
2144,13,0.7000,0,"2020-12-23 15:27:38"
2145,16,2.0000,0,"2020-12-23 15:27:38"
2146,15,3.6000,0,"2023-06-26 16:41:10"
2147,37,4.6000,0,"2023-06-26 16:41:10"
2148,13,4.3000,0,"2023-06-26 16:41:10"
2149,22,1.9000,0,"2023-06-26 16:41:10"
2150,32,3.8000,0,"2023-06-26 16:41:10"
2151,25,4.3000,0,"2023-06-26 16:41:10"
2152,37,4.7000,1,"2024-08-29 17:55:09"
2153,47,4.6000,0,"2024-08-29 17:55:09"
2154,27,3.1000,0,"2024-08-29 17:55:09"
2155,47,4.0000,0,"2024-08-29 17:55:09"
2156,28,2.1000,0,"2024-08-29 17:55:09"
2157,47,1.6000,0,"2024-08-29 17:55:09"
2158,49,3.4000,0,"2024-08-29 17:55:09"
2159,9,1.5000,0,"2024-08-29 17:55:09"
2160,35,2.0000,0,"2025-12-09 23:44:04"
2161,45,3.6000,0,"2025-12-09 23:44:04"
2162,40,3.3000,0,"2025-12-09 23:44:04"
2163,9,4.8000,0,"2025-12-09 23:44:04"
2164,7,2.8000,0,"2025-12-09 23:44:04"
2165,3,1.0000,0,"2025-12-09 23:44:04"
2166,2,2.1000,0,"2025-12-09 23:44:04"
2167,9,1.1000,0,"2025-12-09 23:44:04"
2168,42,4.2000,0,"2020-12-15 04:10:43"
2169,42,4.4000,0,"2020-12-15 04:10:43"
2170,8,4.9000,0,"2020-12-15 04:10:43"
2171,8,2.4000,0,"2020-12-15 04:10:43"
2172,7,3.1000,0,"2020-12-15 04:10:43"
2173,9,4.8000,0,"2020-12-15 04:10:43"
2174,5,3.1000,0,"2020-12-15 04:10:43"
2175,3,1.7000,0,"2020-12-15 04:10:43"
2176,47,3.4000,0,"2023-01-16 18:17:46"
2177,18,3.8000,0,"2023-01-16 18:17:46"
2178,11,2.1000,0,"2023-01-16 18:17:46"
2179,26,0.8000,0,"2023-01-16 18:17:46"
2180,7,1.7000,0,"2023-01-16 18:17:46"
2181,8,1.1000,0,"2023-01-16 18:17:46"
2182,25,4.1000,0,"2024-08-30 20:14:41"
2183,37,3.7000,0,"2024-08-30 20:14:41"
2184,22,0.8000,0,"2024-08-30 20:14:41"
2185,6,2.8000,0,"2024-08-30 20:14:41"
2186,10,2.7000,0,"2024-08-30 20:14:41"
2187,10,3.8000,0,"2024-08-30 20:14:41"
2188,48,4.7000,0,"2021-12-16 10:42:06"
2189,33,1.9000,0,"2021-12-16 10:42:06"
2190,44,2.8000,0,"2020-06-11 15:03:24"
2191,22,2.9000,0,"2020-06-11 15:03:24"
2192,38,1.2000,0,"2020-06-11 15:03:24"
2193,12,2.5000,0,"2020-06-11 15:03:24"
2194,24,1.3000,0,"2020-06-11 15:03:24"
2195,38,2.9000,0,"2020-06-11 15:03:24"
2196,31,3.0000,0,"2023-10-20 16:42:02"
2197,26,1.0000,0,"2023-10-20 16:42:02"
2198,16,2.3000,0,"2023-10-20 16:42:02"
2199,15,2.8000,1,"2023-10-20 16:42:02"
2200,46,3.2000,0,"2023-10-20 16:42:02"
2201,38,2.7000,0,"2023-09-05 23:57:29"
2202,42,0.8000,0,"2023-09-05 23:57:29"
2203,45,1.6000,0,"2023-09-05 23:57:29"
2204,5,1.6000,0,"2023-09-05 23:57:29"
2205,3,4.8000,0,"2023-09-05 23:57:29"
2206,3,3.7000,0,"2023-09-05 23:57:29"
2207,5,1.9000,0,"2023-09-05 23:57:29"
2208,8,3.9000,0,"2023-09-05 23:57:29"
2209,28,0.7000,0,"2020-09-01 22:50:27"
2210,45,4.0000,0,"2020-09-01 22:50:27"
2211,10,0.9000,0,"2020-09-01 22:50:27"
2212,10,2.2000,0,"2020-09-01 22:50:27"
2213,3,3.6000,0,"2020-09-01 22:50:27"
2214,9,2.7000,0,"2020-09-01 22:50:27"
2215,4,4.6000,0,"2020-09-01 22:50:27"
2216,3,3.5000,0,"2020-09-01 22:50:27"
2217,20,0.6000,0,"2023-01-31 02:56:40"
2218,43,4.9000,0,"2023-01-31 02:56:40"
2219,7,2.5000,0,"2023-01-31 02:56:40"
2220,4,1.0000,0,"2023-01-31 02:56:40"
2221,7,3.7000,0,"2023-01-31 02:56:40"
2222,2,2.0000,0,"2023-01-31 02:56:40"
2223,3,3.2000,0,"2023-01-31 02:56:40"
2224,9,3.5000,0,"2023-01-31 02:56:40"
2225,19,1.7000,0,"2025-09-25 22:19:28"
2226,45,3.1000,0,"2025-09-25 22:19:28"
2227,34,3.2000,0,"2025-09-25 22:19:28"
2228,5,5.0000,0,"2025-09-25 22:19:28"
2229,5,4.2000,0,"2025-09-25 22:19:28"
2230,2,3.2000,0,"2025-09-25 22:19:28"
2231,8,4.7000,0,"2025-09-25 22:19:28"
2232,38,1.4000,0,"2025-09-25 22:19:28"
2233,11,4.1000,0,"2025-09-25 22:19:28"
2234,37,1.7000,0,"2025-09-25 22:19:28"
2235,34,3.7000,0,"2025-09-25 22:19:28"
2236,39,0.9000,1,"2025-09-25 22:19:28"
2237,10,2.2000,0,"2025-09-25 22:19:28"
2238,2,4.2000,0,"2025-09-25 22:19:28"
2239,40,2.6000,0,"2021-03-06 01:27:17"
2240,18,0.9000,0,"2021-03-06 01:27:17"
2241,25,1.3000,0,"2021-03-06 01:27:17"
2242,33,4.7000,0,"2021-03-06 01:27:17"
2243,40,1.2000,0,"2021-03-06 01:27:17"
2244,23,4.6000,0,"2021-03-06 01:27:17"
2245,3,2.5000,0,"2021-03-06 01:27:17"
2246,4,4.4000,0,"2021-03-06 01:27:17"
2247,5,0.7000,0,"2021-03-06 01:27:17"
2248,4,1.8000,0,"2021-03-06 01:27:17"
2249,3,3.7000,0,"2021-03-06 01:27:17"
2250,4,0.6000,0,"2021-03-06 01:27:17"
2251,26,2.4000,0,"2024-03-25 23:48:31"
2252,37,1.3000,0,"2024-03-25 23:48:31"
2253,27,4.2000,0,"2024-03-25 23:48:31"
2254,9,1.8000,0,"2024-03-25 23:48:31"
2255,2,3.5000,0,"2024-03-25 23:48:31"
2256,2,4.6000,0,"2024-03-25 23:48:31"
2257,3,4.3000,0,"2024-03-25 23:48:31"
2258,8,0.8000,0,"2024-03-25 23:48:31"
2259,39,1.2000,0,"2024-03-16 07:34:57"
2260,20,3.4000,0,"2024-03-16 07:34:57"
2261,10,4.5000,0,"2024-03-16 07:34:57"
2262,10,4.5000,0,"2024-03-16 07:34:57"
2263,2,2.6000,0,"2024-03-16 07:34:57"
2264,9,4.0000,0,"2024-03-16 07:34:57"
2265,10,3.2000,1,"2024-03-16 07:34:57"
2266,2,0.9000,0,"2024-03-16 07:34:57"
2267,36,4.9000,0,"2024-12-19 16:23:15"
2268,49,4.8000,0,"2024-12-19 16:23:15"
2269,20,0.9000,0,"2024-12-19 16:23:15"
2270,18,2.8000,0,"2024-12-19 16:23:15"
2271,20,4.6000,1,"2024-12-19 16:23:15"
2272,34,5.0000,0,"2024-12-19 16:23:15"
2273,38,1.8000,0,"2024-12-19 16:23:15"
2274,48,1.9000,0,"2024-12-19 16:23:15"
2275,17,3.8000,0,"2021-09-21 00:06:51"
2276,23,3.9000,0,"2021-09-21 00:06:51"
2277,44,0.8000,0,"2021-09-21 00:06:51"
2278,6,4.8000,0,"2021-09-21 00:06:51"
2279,2,1.9000,0,"2021-09-21 00:06:51"
2280,4,3.1000,0,"2021-09-21 00:06:51"
2281,10,3.9000,0,"2021-09-21 00:06:51"
2282,8,3.4000,0,"2021-09-21 00:06:51"
2283,41,3.9000,1,"2024-10-07 03:54:23"
2284,45,3.1000,0,"2024-10-07 03:54:23"
2285,30,0.5000,0,"2024-10-07 03:54:23"
2286,46,3.1000,0,"2024-10-07 03:54:23"
2287,49,1.1000,0,"2024-10-07 03:54:23"
2288,7,3.8000,0,"2024-10-07 03:54:23"
2289,6,1.3000,0,"2024-10-07 03:54:23"
2290,4,2.4000,0,"2024-10-07 03:54:23"
2291,5,3.0000,0,"2024-10-07 03:54:23"
2292,3,3.3000,0,"2024-10-07 03:54:23"
2293,6,2.9000,0,"2024-10-07 03:54:23"
2294,2,1.7000,0,"2024-10-07 03:54:23"
2295,8,2.9000,0,"2024-10-07 03:54:23"
2296,5,0.9000,0,"2024-10-07 03:54:23"
2297,7,0.7000,0,"2024-10-07 03:54:23"
2298,7,4.0000,0,"2024-10-07 03:54:23"
2299,3,0.8000,1,"2024-10-07 03:54:23"
2300,4,4.0000,0,"2024-10-07 03:54:23"
2301,8,4.2000,0,"2024-10-07 03:54:23"
2302,8,1.3000,0,"2024-10-07 03:54:23"
2303,3,1.8000,0,"2024-10-07 03:54:23"
2304,6,3.3000,0,"2024-10-07 03:54:23"
2305,4,2.1000,0,"2024-10-07 03:54:23"
2306,8,2.4000,0,"2024-10-07 03:54:23"
2307,4,2.3000,0,"2024-10-07 03:54:23"
2308,8,1.3000,0,"2024-10-07 03:54:23"
2309,7,2.6000,0,"2024-10-07 03:54:23"
2310,3,4.1000,0,"2024-10-07 03:54:23"
2311,2,1.7000,0,"2024-10-07 03:54:23"
2312,8,4.5000,0,"2024-10-07 03:54:23"
2313,8,2.4000,0,"2024-10-07 03:54:23"
2314,6,3.7000,0,"2024-10-07 03:54:23"
2315,31,2.3000,0,"2021-02-17 15:41:29"
2316,25,3.1000,0,"2021-02-17 15:41:29"
2317,11,1.0000,0,"2021-02-17 15:41:29"
2318,10,4.7000,0,"2021-02-17 15:41:29"
2319,46,3.9000,0,"2021-02-17 15:41:29"
2320,13,2.8000,0,"2021-02-17 15:41:29"
2321,5,3.0000,0,"2021-02-17 15:41:29"
2322,5,3.9000,0,"2021-02-17 15:41:29"
2323,7,3.0000,0,"2021-02-17 15:41:29"
2324,10,1.2000,0,"2021-02-17 15:41:29"
2325,2,5.0000,0,"2021-02-17 15:41:29"
2326,29,0.7000,0,"2021-02-17 15:41:29"
2327,11,0.6000,0,"2021-02-17 15:41:29"
2328,34,4.7000,0,"2021-02-17 15:41:29"
2329,49,3.7000,0,"2023-06-19 16:30:16"
2330,13,0.6000,0,"2023-06-19 16:30:16"
2331,25,2.1000,0,"2023-06-19 16:30:16"
2332,24,3.4000,0,"2023-06-19 16:30:16"
2333,34,1.2000,0,"2023-06-19 16:30:16"
2334,22,1.6000,0,"2023-06-19 16:30:16"
2335,40,1.8000,0,"2022-12-07 18:14:09"
2336,42,1.3000,0,"2022-12-07 18:14:09"
2337,23,2.4000,0,"2022-12-07 18:14:09"
2338,22,0.9000,0,"2022-12-07 18:14:09"
2339,4,3.4000,0,"2022-12-07 18:14:09"
2340,3,3.0000,0,"2022-12-07 18:14:09"
2341,20,1.7000,0,"2023-04-17 19:26:48"
2342,28,3.9000,0,"2023-04-17 19:26:48"
2343,28,4.4000,0,"2023-04-17 19:26:48"
2344,18,2.2000,0,"2023-04-17 19:26:48"
2345,44,0.8000,0,"2023-04-17 19:26:48"
2346,10,2.9000,0,"2023-04-17 19:26:48"
2347,10,1.9000,0,"2023-04-17 19:26:48"
2348,6,2.7000,0,"2023-04-17 19:26:48"
2349,10,4.3000,0,"2022-08-15 23:00:40"
2350,18,2.6000,0,"2022-08-15 23:00:40"
2351,12,3.7000,0,"2022-08-15 23:00:40"
2352,7,3.1000,0,"2022-08-15 23:00:40"
2353,8,3.9000,0,"2022-08-15 23:00:40"
2354,10,2.0000,0,"2022-08-15 23:00:40"
2355,15,1.0000,0,"2024-02-26 15:20:40"
2356,22,4.7000,0,"2024-02-26 15:20:40"
2357,42,4.3000,0,"2024-02-26 15:20:40"
2358,16,3.1000,0,"2024-02-26 15:20:40"
2359,32,3.1000,0,"2024-02-26 15:20:40"
2360,40,4.7000,0,"2024-02-26 15:20:40"
2361,14,3.0000,0,"2020-03-10 13:43:44"
2362,10,4.9000,0,"2020-03-10 13:43:44"
2363,14,4.1000,0,"2020-03-10 13:43:44"
2364,11,2.8000,0,"2020-03-10 13:43:44"
2365,23,5.0000,0,"2020-03-10 13:43:44"
2366,46,4.3000,0,"2020-03-10 13:43:44"
2367,45,3.3000,0,"2022-04-26 21:09:37"
2368,32,4.8000,0,"2022-04-26 21:09:37"
2369,4,1.7000,0,"2022-04-26 21:09:37"
2370,6,1.1000,0,"2022-04-26 21:09:37"
2371,10,1.6000,0,"2022-04-26 21:09:37"
2372,3,4.1000,0,"2022-04-26 21:09:37"
2373,36,4.3000,0,"2023-03-07 21:22:20"
2374,49,0.8000,0,"2023-03-07 21:22:20"
2375,33,3.4000,0,"2023-03-07 21:22:20"
2376,6,1.8000,0,"2023-03-07 21:22:20"
2377,9,0.7000,0,"2023-03-07 21:22:20"
2378,2,2.9000,0,"2023-03-07 21:22:20"
2379,16,4.1000,0,"2021-05-28 20:10:02"
2380,44,4.1000,0,"2021-05-28 20:10:02"
2381,9,3.0000,0,"2021-05-28 20:10:02"
2382,3,0.9000,0,"2021-05-28 20:10:02"
2383,10,0.7000,0,"2021-05-28 20:10:02"
2384,2,0.9000,0,"2021-05-28 20:10:02"
2385,24,2.9000,0,"2021-05-25 07:57:22"
2386,25,1.2000,0,"2021-05-25 07:57:22"
2387,9,2.8000,0,"2021-05-25 07:57:22"
2388,10,4.0000,0,"2021-05-25 07:57:22"
2389,6,1.7000,0,"2021-05-25 07:57:22"
2390,4,3.5000,0,"2021-05-25 07:57:22"
2391,8,2.5000,0,"2021-05-25 07:57:22"
2392,9,3.9000,0,"2021-05-25 07:57:22"
2393,7,3.1000,0,"2021-05-25 07:57:22"
2394,3,3.8000,0,"2021-05-25 07:57:22"
2395,47,3.8000,0,"2021-09-30 17:52:22"
2396,50,4.8000,0,"2021-09-30 17:52:22"
2397,36,5.0000,0,"2021-09-30 17:52:22"
2398,47,0.8000,0,"2021-09-30 17:52:22"
2399,41,2.2000,0,"2021-09-30 17:52:22"
2400,39,1.5000,0,"2021-09-30 17:52:22"
2401,31,2.7000,0,"2021-09-30 17:52:22"
2402,7,2.6000,0,"2021-09-30 17:52:22"
2403,12,2.3000,0,"2026-02-09 14:11:14"
2404,79,14.2000,1,"2026-02-09 14:11:14"
2405,23,4.3000,0,"2024-07-04 05:18:27"
2406,14,3.2000,0,"2024-07-04 05:18:27"
2407,4,2.6000,0,"2024-07-04 05:18:27"
2408,5,4.6000,0,"2024-07-04 05:18:27"
2409,4,4.7000,0,"2024-07-04 05:18:27"
2410,4,4.0000,0,"2024-07-04 05:18:27"
2411,7,1.4000,0,"2024-07-04 05:18:27"
2412,8,2.3000,0,"2024-07-04 05:18:27"
2413,7,3.7000,0,"2024-07-04 05:18:27"
2414,8,1.2000,0,"2024-07-04 05:18:27"
2415,50,3.6000,0,"2020-06-16 00:12:58"
2416,10,0.7000,0,"2020-06-16 00:12:58"
2417,36,3.7000,0,"2020-06-16 00:12:58"
2418,15,3.0000,0,"2020-06-16 00:12:58"
2419,16,4.6000,0,"2020-06-16 00:12:58"
2420,10,2.0000,0,"2020-06-16 00:12:58"
2421,10,1.0000,0,"2020-06-16 00:12:58"
2422,10,2.1000,0,"2020-06-16 00:12:58"
2423,26,2.7000,0,"2021-04-21 09:13:09"
2424,10,4.9000,0,"2021-04-21 09:13:09"
2425,47,1.3000,0,"2021-04-21 09:13:09"
2426,13,0.5000,0,"2021-04-21 09:13:09"
2427,43,3.0000,0,"2021-04-21 09:13:09"
2428,8,0.8000,0,"2021-04-21 09:13:09"
2429,9,2.9000,0,"2021-04-21 09:13:09"
2430,2,1.3000,0,"2021-04-21 09:13:09"
2431,2,2.5000,0,"2021-04-21 09:13:09"
2432,2,1.6000,0,"2021-04-21 09:13:09"
2433,19,3.2000,0,"2021-04-21 09:13:09"
2434,45,3.0000,0,"2021-04-21 09:13:09"
2435,22,1.2000,0,"2021-01-18 21:03:47"
2436,18,2.5000,0,"2021-01-18 21:03:47"
2437,18,3.0000,0,"2021-01-18 21:03:47"
2438,8,0.5000,0,"2021-01-18 21:03:47"
2439,9,1.9000,0,"2021-01-18 21:03:47"
2440,4,2.1000,0,"2021-01-18 21:03:47"
2441,16,3.1000,0,"2024-04-19 15:31:00"
2442,45,4.9000,0,"2024-04-19 15:31:00"
2443,22,2.6000,0,"2024-04-19 15:31:00"
2444,13,1.4000,0,"2024-04-19 15:31:00"
2445,20,0.5000,0,"2024-04-19 15:31:00"
2446,25,1.8000,0,"2024-04-19 15:31:00"
2447,12,2.9000,0,"2020-07-08 05:26:54"
2448,38,2.3000,0,"2020-07-08 05:26:54"
2449,50,4.6000,0,"2020-07-08 05:26:54"
2450,3,3.2000,0,"2020-07-08 05:26:54"
2451,6,1.0000,0,"2020-07-08 05:26:54"
2452,7,4.7000,0,"2020-07-08 05:26:54"
2453,6,4.1000,0,"2020-07-08 05:26:54"
2454,9,0.7000,0,"2020-07-08 05:26:54"
2455,8,3.0000,0,"2020-07-08 05:26:54"
2456,9,3.8000,0,"2020-07-08 05:26:54"
2457,37,3.7000,0,"2020-11-02 22:34:04"
2458,15,0.9000,0,"2020-11-02 22:34:04"
2459,49,3.8000,0,"2020-11-02 22:34:04"
2460,45,0.6000,0,"2020-11-02 22:34:04"
2461,8,4.1000,0,"2020-11-02 22:34:04"
2462,2,0.5000,0,"2020-11-02 22:34:04"
2463,3,3.4000,0,"2020-11-02 22:34:04"
2464,7,1.2000,0,"2020-11-02 22:34:04"
2465,43,2.3000,0,"2022-03-21 15:08:08"
2466,54,14.1000,2,"2022-03-21 15:08:08"
2467,22,5.0000,0,"2024-02-02 22:21:57"
2468,16,0.5000,0,"2024-02-02 22:21:57"
2469,32,4.8000,0,"2024-02-02 22:21:57"
2470,7,3.9000,0,"2024-02-02 22:21:57"
2471,4,4.2000,0,"2024-02-02 22:21:57"
2472,2,2.5000,0,"2024-02-02 22:21:57"
2473,5,2.3000,0,"2024-02-02 22:21:57"
2474,35,3.2000,0,"2024-09-02 12:58:12"
2475,39,3.3000,0,"2024-09-02 12:58:12"
2476,21,3.1000,0,"2024-09-02 12:58:12"
2477,27,3.2000,0,"2024-09-02 12:58:12"
2478,49,0.6000,0,"2024-09-02 12:58:12"
2479,31,3.1000,0,"2024-09-02 12:58:12"
2480,41,4.9000,0,"2020-07-06 15:37:34"
2481,50,2.8000,0,"2020-07-06 15:37:34"
2482,20,4.5000,0,"2020-07-06 15:37:34"
2483,14,3.7000,0,"2020-07-06 15:37:34"
2484,14,2.4000,0,"2020-07-06 15:37:34"
2485,26,3.4000,0,"2020-07-06 15:37:34"
2486,11,3.8000,0,"2022-09-17 06:07:17"
2487,26,2.0000,0,"2022-09-17 06:07:17"
2488,45,4.2000,0,"2022-09-17 06:07:17"
2489,50,1.8000,0,"2022-09-17 06:07:17"
2490,2,1.4000,0,"2022-09-17 06:07:17"
2491,8,2.0000,0,"2022-09-17 06:07:17"
2492,5,4.0000,0,"2022-09-17 06:07:17"
2493,2,4.6000,0,"2022-09-17 06:07:17"
2494,4,2.5000,0,"2022-09-17 06:07:17"
2495,3,1.9000,0,"2022-09-17 06:07:17"
2496,6,4.0000,0,"2022-09-17 06:07:17"
2497,3,1.2000,0,"2022-09-17 06:07:17"
2498,46,1.4000,0,"2020-02-28 22:19:47"
2499,38,1.0000,0,"2020-02-28 22:19:47"
2500,11,4.4000,0,"2020-02-28 22:19:47"
2501,4,3.0000,0,"2020-02-28 22:19:47"
2502,7,3.2000,0,"2020-02-28 22:19:47"
2503,8,1.5000,0,"2020-02-28 22:19:47"
2504,37,4.6000,0,"2023-06-26 14:13:09"
2505,13,4.7000,0,"2023-06-26 14:13:09"
2506,24,4.4000,0,"2023-06-26 14:13:09"
2507,10,2.9000,0,"2023-06-26 14:13:09"
2508,48,0.8000,0,"2023-06-26 14:13:09"
2509,34,1.6000,0,"2023-06-26 14:13:09"
2510,38,2.2000,0,"2023-06-26 14:13:09"
2511,39,4.7000,0,"2023-06-26 14:13:09"
2512,19,2.0000,0,"2021-06-14 21:19:30"
2513,24,4.7000,0,"2021-06-14 21:19:30"
2514,45,3.6000,0,"2021-06-14 21:19:30"
2515,23,3.6000,0,"2021-06-14 21:19:30"
2516,10,4.2000,0,"2021-06-14 21:19:30"
2517,6,4.3000,0,"2021-06-14 21:19:30"
2518,4,0.5000,0,"2021-06-14 21:19:30"
2519,8,3.8000,0,"2021-06-14 21:19:30"
2520,33,1.3000,0,"2024-04-01 22:07:01"
2521,40,0.5000,0,"2024-04-01 22:07:01"
2522,49,4.6000,0,"2024-04-01 22:07:01"
2523,6,4.5000,0,"2024-04-01 22:07:01"
2524,7,1.3000,0,"2024-04-01 22:07:01"
2525,7,3.4000,0,"2024-04-01 22:07:01"
2526,12,0.6000,0,"2021-01-21 15:12:39"
2527,12,3.8000,0,"2021-01-21 15:12:39"
2528,42,0.7000,0,"2021-01-21 15:12:39"
2529,29,0.6000,0,"2021-01-21 15:12:39"
2530,38,1.1000,0,"2021-01-21 15:12:39"
2531,39,3.6000,0,"2021-01-21 15:12:39"
2532,43,4.0000,0,"2021-01-21 15:12:39"
2533,16,0.7000,0,"2021-01-21 15:12:39"
2534,29,1.1000,0,"2022-06-15 20:00:32"
2535,43,1.6000,0,"2022-06-15 20:00:32"
2536,44,4.4000,0,"2022-06-15 20:00:32"
2537,46,2.6000,0,"2022-06-15 20:00:32"
2538,28,3.1000,0,"2022-06-15 20:00:32"
2539,10,0.5000,0,"2022-06-15 20:00:32"
2540,5,3.8000,0,"2022-06-15 20:00:32"
2541,3,4.5000,0,"2022-06-15 20:00:32"
2542,11,5.0000,0,"2021-04-19 19:01:58"
2543,14,3.0000,0,"2021-04-19 19:01:58"
2544,49,4.6000,0,"2021-04-19 19:01:58"
2545,4,4.4000,0,"2021-04-19 19:01:58"
2546,3,4.5000,0,"2021-04-19 19:01:58"
2547,3,4.1000,0,"2021-04-19 19:01:58"
2548,23,2.6000,0,"2024-02-12 20:43:14"
2549,10,2.6000,0,"2024-02-12 20:43:14"
2550,7,2.5000,0,"2024-02-12 20:43:14"
2551,10,4.1000,0,"2024-02-12 20:43:14"
2552,9,4.4000,0,"2024-02-12 20:43:14"
2553,9,3.4000,0,"2024-02-12 20:43:14"
2554,39,4.2000,0,"2021-12-02 23:04:57"
2555,46,4.0000,0,"2021-12-02 23:04:57"
2556,30,3.7000,0,"2021-12-02 23:04:57"
2557,2,3.0000,0,"2021-12-02 23:04:57"
2558,7,0.9000,0,"2021-12-02 23:04:57"
2559,10,1.8000,0,"2021-12-02 23:04:57"
2560,2,1.5000,0,"2021-12-02 23:04:57"
2561,5,3.1000,0,"2021-12-02 23:04:57"
2562,46,2.1000,0,"2024-06-08 10:46:42"
2563,48,1.6000,0,"2024-06-08 10:46:42"
2564,31,1.8000,0,"2024-06-08 10:46:42"
2565,6,3.4000,0,"2024-06-08 10:46:42"
2566,7,4.2000,0,"2024-06-08 10:46:42"
2567,7,1.9000,0,"2024-06-08 10:46:42"
2568,4,1.2000,0,"2024-06-08 10:46:42"
2569,2,1.1000,0,"2024-06-08 10:46:42"
2570,9,1.8000,0,"2024-06-08 10:46:42"
2571,10,2.0000,0,"2024-06-08 10:46:42"
2572,10,1.1000,0,"2021-03-13 00:51:18"
2573,30,1.5000,0,"2021-03-13 00:51:18"
2574,4,1.0000,0,"2021-03-13 00:51:18"
2575,2,4.7000,0,"2021-03-13 00:51:18"
2576,7,4.3000,0,"2021-03-13 00:51:18"
2577,7,3.7000,0,"2021-03-13 00:51:18"
2578,37,2.8000,0,"2021-07-15 21:58:07"
2579,30,2.7000,0,"2021-07-15 21:58:07"
2580,5,4.9000,1,"2021-07-15 21:58:07"
2581,2,3.2000,0,"2021-07-15 21:58:07"
2582,2,0.7000,0,"2021-07-15 21:58:07"
2583,3,3.2000,0,"2021-07-15 21:58:07"
2584,35,2.9000,0,"2023-02-23 01:14:14"
2585,44,1.1000,0,"2023-02-23 01:14:14"
2586,9,3.7000,0,"2023-02-23 01:14:14"
2587,10,1.1000,0,"2023-02-23 01:14:14"
2588,3,1.1000,0,"2023-02-23 01:14:14"
2589,5,1.5000,0,"2023-02-23 01:14:14"
