id,connections,avg_query_time_ms,slow_queries,created_at
27646,6,4.7000,0,"2021-11-01 08:31:37"
27647,14,0.8000,0,"2021-11-01 08:31:37"
27648,19,2.0000,0,"2021-11-01 08:31:37"
27649,8,0.8000,1,"2021-11-01 08:31:37"
27650,15,4.0000,0,"2021-11-01 08:31:37"
27651,7,1.2000,0,"2021-11-01 08:31:37"
27652,18,0.6000,0,"2021-11-01 08:31:37"
27653,14,4.5000,0,"2021-11-01 08:31:37"
27654,15,2.1000,0,"2021-11-01 08:31:37"
27655,13,1.7000,0,"2021-11-01 08:31:37"
27656,8,0.8000,0,"2021-11-01 08:31:37"
27657,7,4.1000,0,"2021-11-01 08:31:37"
27658,8,1.6000,0,"2021-11-01 08:31:37"
27659,36,2.2000,0,"2021-11-01 08:31:37"
27660,50,1.4000,0,"2023-02-16 21:57:06"
27661,64,2.9000,0,"2023-02-16 21:57:06"
27662,69,2.9000,1,"2023-02-16 21:57:06"
27663,53,1.8000,0,"2023-02-16 21:57:06"
27664,30,1.5000,0,"2023-02-16 21:57:06"
27665,19,1.9000,0,"2023-02-16 21:57:06"
27666,7,4.2000,0,"2023-02-16 21:57:06"
27667,14,2.6000,0,"2023-02-16 21:57:06"
27668,35,4.6000,0,"2024-05-20 18:22:10"
27669,54,1.1000,0,"2024-05-20 18:22:10"
27670,69,3.6000,0,"2024-05-20 18:22:10"
27671,41,2.6000,0,"2024-05-20 18:22:10"
27672,37,1.7000,0,"2024-05-20 18:22:10"
27673,19,3.2000,0,"2024-05-20 18:22:10"
27674,58,4.4000,0,"2020-10-06 16:54:24"
27675,33,4.3000,0,"2020-10-06 16:54:24"
27676,62,4.8000,0,"2020-10-06 16:54:24"
27677,54,2.6000,0,"2020-10-06 16:54:24"
27678,50,2.2000,0,"2020-10-06 16:54:24"
27679,70,3.6000,0,"2020-10-06 16:54:24"
27680,40,1.4000,0,"2021-02-08 18:01:36"
27681,43,4.1000,0,"2021-02-08 18:01:36"
27682,62,2.0000,0,"2021-02-08 18:01:36"
27683,52,1.5000,0,"2021-02-08 18:01:36"
27684,37,3.2000,0,"2021-02-08 18:01:36"
27685,7,3.1000,0,"2021-02-08 18:01:36"
27686,14,4.6000,0,"2021-02-08 18:01:36"
27687,17,4.1000,0,"2021-02-08 18:01:36"
27688,34,1.2000,0,"2025-04-28 21:45:58"
27689,46,3.8000,0,"2025-04-28 21:45:58"
27690,59,2.4000,0,"2025-04-28 21:45:58"
27691,19,3.8000,0,"2025-04-28 21:45:58"
27692,7,1.3000,0,"2025-04-28 21:45:58"
27693,9,1.9000,0,"2025-04-28 21:45:58"
27694,67,1.2000,0,"2022-07-04 14:50:30"
27695,69,4.3000,0,"2022-07-04 14:50:30"
27696,48,5.0000,0,"2022-07-04 14:50:30"
27697,53,4.2000,0,"2022-07-04 14:50:30"
27698,50,1.0000,0,"2022-07-04 14:50:30"
27699,61,1.5000,0,"2022-07-04 14:50:30"
27700,61,0.9000,0,"2023-04-10 18:35:11"
27701,60,4.8000,0,"2023-04-10 18:35:11"
27702,56,2.3000,0,"2023-04-10 18:35:11"
27703,55,5.0000,0,"2023-04-10 18:35:11"
27704,56,4.3000,0,"2023-04-10 18:35:11"
27705,39,4.5000,1,"2023-04-10 18:35:11"
27706,39,3.7000,0,"2023-04-10 18:35:11"
27707,9,2.2000,0,"2023-04-10 18:35:11"
27708,52,4.4000,0,"2020-04-29 10:07:15"
27709,45,3.3000,0,"2020-04-29 10:07:15"
27710,58,0.5000,2,"2020-04-29 10:07:15"
27711,14,0.5000,0,"2020-04-29 10:07:15"
27712,12,1.5000,0,"2020-04-29 10:07:15"
27713,11,3.3000,0,"2020-04-29 10:07:15"
27714,17,3.2000,0,"2020-04-29 10:07:15"
27715,19,3.4000,0,"2020-04-29 10:07:15"
27716,10,0.8000,0,"2020-04-29 10:07:15"
27717,36,3.4000,0,"2020-04-29 10:07:15"
27718,39,2.9000,0,"2020-04-29 10:07:15"
27719,53,0.6000,0,"2020-04-29 10:07:15"
27720,42,3.9000,0,"2025-03-31 13:38:12"
27721,54,1.9000,0,"2025-03-31 13:38:12"
27722,60,2.9000,0,"2025-03-31 13:38:12"
27723,32,0.7000,0,"2025-03-31 13:38:12"
27724,67,1.4000,0,"2025-03-31 13:38:12"
27725,34,0.7000,0,"2025-03-31 13:38:12"
27726,41,4.0000,0,"2020-07-15 23:12:26"
27727,42,5.0000,0,"2020-07-15 23:12:26"
27728,47,1.9000,0,"2020-07-15 23:12:26"
27729,8,2.6000,1,"2020-07-15 23:12:26"
27730,8,2.8000,0,"2020-07-15 23:12:26"
27731,8,1.2000,0,"2020-07-15 23:12:26"
27732,15,2.0000,0,"2020-07-15 23:12:26"
27733,14,2.3000,0,"2020-07-15 23:12:26"
27734,47,1.0000,0,"2021-11-10 21:22:27"
27735,67,3.5000,1,"2021-11-10 21:22:27"
27736,59,2.8000,0,"2021-11-10 21:22:27"
27737,14,1.9000,0,"2021-11-10 21:22:27"
27738,7,2.2000,0,"2021-11-10 21:22:27"
27739,18,3.1000,0,"2021-11-10 21:22:27"
27740,33,2.8000,0,"2023-02-06 18:27:30"
27741,66,4.7000,0,"2023-02-06 18:27:30"
27742,45,2.8000,0,"2023-02-06 18:27:30"
27743,70,2.9000,0,"2023-02-06 18:27:30"
27744,46,2.1000,0,"2023-02-06 18:27:30"
27745,61,3.9000,0,"2023-02-06 18:27:30"
27746,16,2.7000,0,"2023-02-06 18:27:30"
27747,16,3.5000,0,"2023-02-06 18:27:30"
27748,70,1.4000,0,"2025-05-06 00:55:39"
27749,44,1.9000,0,"2025-05-06 00:55:39"
27750,15,0.5000,0,"2025-05-06 00:55:39"
27751,7,1.9000,0,"2025-05-06 00:55:39"
27752,19,4.8000,0,"2025-05-06 00:55:39"
27753,7,2.5000,0,"2025-05-06 00:55:39"
27754,44,4.0000,0,"2024-10-24 21:23:58"
27755,57,3.0000,0,"2024-10-24 21:23:58"
27756,69,1.9000,0,"2024-10-24 21:23:58"
27757,46,3.9000,0,"2024-10-24 21:23:58"
27758,61,3.9000,0,"2024-10-24 21:23:58"
27759,20,4.7000,0,"2024-10-24 21:23:58"
27760,12,2.8000,0,"2024-10-24 21:23:58"
27761,9,0.5000,0,"2024-10-24 21:23:58"
27762,44,2.3000,0,"2023-06-20 01:15:04"
27763,51,3.1000,2,"2023-06-20 01:15:04"
27764,8,1.3000,0,"2023-06-20 01:15:04"
27765,14,0.7000,0,"2023-06-20 01:15:04"
27766,5,3.6000,0,"2023-06-20 01:15:04"
27767,11,4.9000,0,"2023-06-20 01:15:04"
27768,9,2.2000,0,"2023-06-20 01:15:04"
27769,8,1.8000,0,"2023-06-20 01:15:04"
27770,31,4.8000,0,"2021-06-21 22:29:15"
27771,58,3.0000,0,"2021-06-21 22:29:15"
27772,64,3.4000,0,"2021-06-21 22:29:15"
27773,70,0.5000,0,"2021-06-21 22:29:15"
27774,30,1.4000,0,"2021-06-21 22:29:15"
27775,17,4.1000,0,"2021-06-21 22:29:15"
27776,11,0.7000,0,"2021-06-21 22:29:15"
27777,17,2.0000,0,"2021-06-21 22:29:15"
27778,54,0.5000,0,"2020-08-10 18:14:53"
27779,64,1.6000,0,"2020-08-10 18:14:53"
27780,49,2.8000,0,"2020-08-10 18:14:53"
27781,49,3.0000,0,"2020-08-10 18:14:53"
27782,62,4.9000,0,"2020-08-10 18:14:53"
27783,15,0.6000,0,"2020-08-10 18:14:53"
27784,63,2.0000,0,"2022-06-07 08:15:54"
27785,48,1.1000,0,"2022-06-07 08:15:54"
27786,41,4.1000,0,"2025-07-05 06:10:56"
27787,44,2.3000,0,"2025-07-05 06:10:56"
27788,6,1.0000,0,"2025-07-05 06:10:56"
27789,17,0.9000,0,"2025-07-05 06:10:56"
27790,7,3.4000,0,"2025-07-05 06:10:56"
27791,15,1.9000,0,"2025-07-05 06:10:56"
27792,6,4.2000,0,"2025-07-05 06:10:56"
27793,12,3.7000,0,"2025-07-05 06:10:56"
27794,53,2.2000,0,"2021-04-20 15:03:33"
27795,37,2.5000,0,"2021-04-20 15:03:33"
27796,32,2.3000,0,"2021-04-20 15:03:33"
27797,45,0.5000,0,"2021-04-20 15:03:33"
27798,47,1.7000,0,"2021-04-20 15:03:33"
27799,52,0.9000,0,"2021-04-20 15:03:33"
27800,50,4.2000,0,"2025-11-20 21:54:53"
27801,44,4.4000,0,"2025-11-20 21:54:53"
27802,36,1.3000,0,"2025-11-20 21:54:53"
27803,16,2.3000,0,"2025-11-20 21:54:53"
27804,16,3.1000,0,"2025-11-20 21:54:53"
27805,10,2.7000,0,"2025-11-20 21:54:53"
27806,59,1.1000,0,"2020-07-30 09:50:49"
27807,62,3.8000,0,"2020-07-30 09:50:49"
27808,59,5.0000,0,"2020-07-30 09:50:49"
27809,13,1.2000,0,"2020-07-30 09:50:49"
27810,14,2.4000,0,"2020-07-30 09:50:49"
27811,20,2.6000,0,"2020-07-30 09:50:49"
27812,19,0.9000,0,"2020-07-30 09:50:49"
27813,17,0.9000,0,"2020-07-30 09:50:49"
27814,68,4.3000,2,"2020-07-30 09:50:49"
27815,45,3.6000,0,"2020-07-30 09:50:49"
27816,7,4.3000,0,"2020-07-30 09:50:49"
27817,10,0.5000,0,"2020-07-30 09:50:49"
27818,8,4.7000,0,"2020-07-30 09:50:49"
27819,20,4.0000,0,"2020-07-30 09:50:49"
27820,14,2.4000,0,"2020-07-30 09:50:49"
27821,8,4.8000,0,"2020-07-30 09:50:49"
27822,19,1.5000,0,"2020-07-30 09:50:49"
27823,7,3.3000,0,"2020-07-30 09:50:49"
27824,5,2.7000,0,"2020-07-30 09:50:49"
27825,54,4.5000,0,"2020-07-30 09:50:49"
27826,40,3.6000,0,"2020-07-30 09:50:49"
27827,19,5.0000,0,"2020-07-30 09:50:49"
27828,10,4.0000,0,"2020-07-30 09:50:49"
27829,14,3.1000,0,"2020-07-30 09:50:49"
27830,13,2.6000,0,"2020-07-30 09:50:49"
27831,12,1.9000,0,"2020-07-30 09:50:49"
27832,18,1.2000,0,"2020-07-30 09:50:49"
27833,17,4.6000,0,"2020-07-30 09:50:49"
27834,20,4.7000,0,"2020-07-30 09:50:49"
27835,16,4.3000,0,"2020-07-30 09:50:49"
27836,60,1.3000,0,"2020-07-30 09:50:49"
27837,50,3.4000,0,"2020-07-30 09:50:49"
27838,47,3.9000,0,"2022-07-28 17:58:00"
27839,55,4.8000,0,"2022-07-28 17:58:00"
27840,59,1.4000,0,"2022-07-28 17:58:00"
27841,30,3.0000,0,"2022-07-28 17:58:00"
27842,66,1.8000,0,"2022-07-28 17:58:00"
27843,38,1.5000,0,"2022-07-28 17:58:00"
27844,64,3.4000,0,"2022-07-28 17:58:00"
27845,7,0.7000,0,"2022-07-28 17:58:00"
27846,47,3.5000,0,"2022-11-22 22:25:26"
27847,56,0.7000,0,"2022-11-22 22:25:26"
27848,38,4.1000,0,"2022-11-22 22:25:26"
27849,46,4.5000,0,"2022-11-22 22:25:26"
27850,11,5.0000,0,"2022-11-22 22:25:26"
27851,14,2.0000,0,"2022-11-22 22:25:26"
27852,8,2.0000,0,"2022-11-22 22:25:26"
27853,14,3.4000,0,"2022-11-22 22:25:26"
27854,49,3.3000,0,"2022-06-08 16:49:24"
27855,55,0.5000,0,"2022-06-08 16:49:24"
27856,38,0.5000,0,"2022-06-08 16:49:24"
27857,44,1.8000,0,"2022-06-08 16:49:24"
27858,63,3.9000,0,"2022-06-08 16:49:24"
27859,43,2.8000,0,"2022-06-08 16:49:24"
27860,37,1.3000,0,"2022-06-08 16:49:24"
27861,41,4.6000,0,"2022-06-08 16:49:24"
27862,36,0.7000,0,"2020-06-11 17:31:36"
27863,52,2.9000,0,"2020-06-11 17:31:36"
27864,37,3.4000,0,"2020-06-11 17:31:36"
27865,34,0.6000,0,"2020-06-11 17:31:36"
27866,5,1.0000,0,"2020-06-11 17:31:36"
27867,5,3.0000,0,"2020-06-11 17:31:36"
27868,55,1.5000,0,"2023-11-15 15:52:31"
27869,34,1.8000,1,"2023-11-15 15:52:31"
27870,60,2.2000,0,"2023-11-15 15:52:31"
27871,40,2.2000,0,"2023-11-15 15:52:31"
27872,53,3.1000,0,"2023-11-15 15:52:31"
27873,44,3.7000,0,"2023-11-15 15:52:31"
27874,59,0.8000,0,"2020-05-27 10:28:21"
27875,62,2.0000,0,"2020-05-27 10:28:21"
27876,5,4.5000,0,"2020-05-27 10:28:21"
27877,10,3.5000,1,"2020-05-27 10:28:21"
27878,18,0.6000,0,"2020-05-27 10:28:21"
27879,15,1.3000,0,"2020-05-27 10:28:21"
27880,5,4.2000,0,"2020-05-27 10:28:21"
27881,10,0.9000,0,"2020-05-27 10:28:21"
27882,11,3.0000,0,"2020-05-27 10:28:21"
27883,19,1.9000,0,"2020-05-27 10:28:21"
27884,9,0.5000,0,"2020-05-27 10:28:21"
27885,19,4.9000,0,"2020-05-27 10:28:21"
27886,35,4.7000,0,"2020-05-27 10:28:21"
27887,62,1.2000,1,"2020-05-27 10:28:21"
27888,64,4.9000,0,"2020-05-27 10:28:21"
27889,31,3.1000,0,"2020-05-27 10:28:21"
27890,40,1.3000,0,"2020-05-27 10:28:21"
27891,31,0.5000,0,"2020-05-27 10:28:21"
27892,19,3.1000,0,"2020-05-27 10:28:21"
27893,8,4.2000,0,"2020-05-27 10:28:21"
27894,16,1.4000,0,"2020-05-27 10:28:21"
27895,6,4.3000,0,"2020-05-27 10:28:21"
27896,8,4.2000,0,"2020-05-27 10:28:21"
27897,14,5.0000,0,"2020-05-27 10:28:21"
27898,6,4.6000,0,"2020-05-27 10:28:21"
27899,39,1.9000,0,"2020-05-27 10:28:21"
27900,67,4.6000,0,"2024-12-17 06:03:34"
27901,67,4.8000,0,"2024-12-17 06:03:34"
27902,36,1.3000,0,"2024-12-17 06:03:34"
27903,37,2.8000,0,"2024-12-17 06:03:34"
27904,17,1.5000,0,"2024-12-17 06:03:34"
27905,14,2.3000,0,"2024-12-17 06:03:34"
27906,13,3.7000,0,"2024-12-17 06:03:34"
27907,11,1.1000,0,"2024-12-17 06:03:34"
27908,6,2.7000,0,"2024-12-17 06:03:34"
27909,8,3.3000,0,"2024-12-17 06:03:34"
27910,56,3.5000,0,"2024-01-09 23:04:21"
27911,55,1.0000,0,"2024-01-09 23:04:21"
27912,49,1.7000,0,"2024-01-09 23:04:21"
27913,66,3.3000,0,"2024-01-09 23:04:21"
27914,43,0.8000,0,"2024-01-09 23:04:21"
27915,19,2.9000,0,"2024-01-09 23:04:21"
27916,13,1.9000,0,"2024-01-09 23:04:21"
27917,6,3.9000,0,"2024-01-09 23:04:21"
27918,40,2.9000,0,"2021-05-10 11:43:50"
27919,45,3.5000,0,"2021-05-10 11:43:50"
27920,36,2.0000,0,"2021-05-10 11:43:50"
27921,49,2.7000,0,"2021-05-10 11:43:50"
27922,44,4.1000,0,"2021-05-10 11:43:50"
27923,54,4.0000,0,"2021-05-10 11:43:50"
27924,50,3.8000,0,"2022-09-20 16:53:14"
27925,46,3.1000,0,"2022-09-20 16:53:14"
27926,33,4.7000,0,"2022-09-20 16:53:14"
27927,60,0.8000,0,"2022-09-20 16:53:14"
27928,32,3.6000,0,"2022-09-20 16:53:14"
27929,43,0.7000,0,"2022-09-20 16:53:14"
27930,55,0.5000,0,"2025-06-07 01:56:55"
27931,49,1.3000,0,"2025-06-07 01:56:55"
27932,44,3.0000,0,"2025-06-07 01:56:55"
27933,5,4.8000,0,"2025-06-07 01:56:55"
27934,10,4.0000,0,"2025-06-07 01:56:55"
27935,16,1.9000,0,"2025-06-07 01:56:55"
27936,8,3.0000,0,"2025-06-07 01:56:55"
27937,20,1.2000,0,"2025-06-07 01:56:55"
27938,66,4.1000,0,"2025-06-02 19:39:28"
27939,40,0.5000,0,"2025-06-02 19:39:28"
27940,46,2.6000,0,"2025-06-02 19:39:28"
27941,51,2.2000,0,"2025-06-02 19:39:28"
27942,48,4.4000,1,"2025-06-02 19:39:28"
27943,15,3.3000,0,"2025-06-02 19:39:28"
27944,7,4.0000,0,"2025-06-02 19:39:28"
27945,16,3.8000,0,"2025-06-02 19:39:28"
27946,66,4.2000,0,"2025-12-30 12:03:49"
27947,55,1.2000,0,"2025-12-30 12:03:49"
27948,15,3.2000,0,"2025-12-30 12:03:49"
27949,11,3.4000,0,"2025-12-30 12:03:49"
27950,15,2.9000,0,"2025-12-30 12:03:49"
27951,20,2.1000,0,"2025-12-30 12:03:49"
27952,5,1.5000,0,"2025-12-30 12:03:49"
27953,14,4.4000,0,"2025-12-30 12:03:49"
27954,14,0.9000,0,"2025-12-30 12:03:49"
27955,36,4.5000,0,"2025-12-30 12:03:49"
27956,35,5.0000,0,"2025-12-30 12:03:49"
27957,38,4.4000,1,"2025-12-30 12:03:49"
27958,58,4.2000,0,"2024-10-07 18:00:07"
27959,55,1.7000,2,"2024-10-07 18:00:07"
27960,60,3.8000,0,"2024-10-07 18:00:07"
27961,46,2.1000,0,"2024-10-07 18:00:07"
27962,13,2.3000,0,"2024-10-07 18:00:07"
27963,12,2.7000,0,"2024-10-07 18:00:07"
27964,70,2.9000,0,"2021-11-01 23:36:54"
27965,53,2.5000,0,"2021-11-01 23:36:54"
27966,54,4.3000,0,"2021-11-01 23:36:54"
27967,70,1.2000,0,"2021-11-01 23:36:54"
27968,52,1.8000,0,"2021-11-01 23:36:54"
27969,8,0.8000,0,"2021-11-01 23:36:54"
27970,12,2.0000,0,"2021-11-01 23:36:54"
27971,7,3.9000,0,"2021-11-01 23:36:54"
27972,31,2.3000,0,"2020-12-26 00:58:09"
27973,41,4.2000,0,"2020-12-26 00:58:09"
27974,10,3.7000,0,"2020-12-26 00:58:09"
27975,8,2.4000,0,"2020-12-26 00:58:09"
27976,15,3.1000,0,"2020-12-26 00:58:09"
27977,14,0.8000,0,"2020-12-26 00:58:09"
27978,51,2.6000,0,"2024-01-23 20:29:37"
27979,51,4.0000,0,"2024-01-23 20:29:37"
27980,57,3.5000,0,"2024-01-23 20:29:37"
27981,16,1.2000,0,"2024-01-23 20:29:37"
27982,17,4.2000,1,"2024-01-23 20:29:37"
27983,19,1.8000,0,"2024-01-23 20:29:37"
27984,49,0.9000,0,"2022-04-28 03:53:14"
27985,58,3.9000,0,"2022-04-28 03:53:14"
27986,12,3.2000,2,"2022-04-28 03:53:14"
27987,20,3.3000,0,"2022-04-28 03:53:14"
27988,6,1.1000,0,"2022-04-28 03:53:14"
27989,5,2.0000,0,"2022-04-28 03:53:14"
27990,9,2.9000,0,"2022-04-28 03:53:14"
27991,17,0.5000,0,"2022-04-28 03:53:14"
27992,69,2.4000,0,"2024-03-25 19:05:32"
27993,49,3.5000,0,"2024-03-25 19:05:32"
27994,62,1.5000,0,"2024-03-25 19:05:32"
27995,39,3.9000,0,"2024-03-25 19:05:32"
27996,44,2.8000,0,"2024-03-25 19:05:32"
27997,5,3.8000,0,"2024-03-25 19:05:32"
27998,5,4.3000,0,"2024-03-25 19:05:32"
27999,10,3.7000,0,"2024-03-25 19:05:32"
28000,49,4.1000,0,"2021-03-04 14:04:29"
28001,64,1.8000,0,"2021-03-04 14:04:29"
28002,68,1.7000,0,"2021-03-04 14:04:29"
28003,65,3.0000,0,"2021-03-04 14:04:29"
28004,39,4.1000,1,"2021-03-04 14:04:29"
28005,52,1.1000,0,"2021-03-04 14:04:29"
28006,65,4.7000,0,"2021-03-04 14:04:29"
28007,56,4.1000,0,"2021-03-04 14:04:29"
28008,55,4.5000,0,"2021-05-29 03:39:28"
28009,43,1.2000,0,"2021-05-29 03:39:28"
28010,10,2.9000,0,"2021-05-29 03:39:28"
28011,9,2.9000,0,"2021-05-29 03:39:28"
28012,12,4.8000,0,"2021-05-29 03:39:28"
28013,12,4.7000,0,"2021-05-29 03:39:28"
28014,19,1.1000,0,"2021-05-29 03:39:28"
28015,10,0.6000,0,"2021-05-29 03:39:28"
28016,55,2.7000,0,"2022-08-15 16:14:17"
28017,46,2.4000,0,"2022-08-15 16:14:17"
28018,62,0.9000,0,"2022-08-15 16:14:17"
28019,52,5.0000,0,"2022-08-15 16:14:17"
28020,39,2.2000,0,"2022-08-15 16:14:17"
28021,58,3.6000,0,"2022-08-15 16:14:17"
28022,70,5.0000,0,"2022-08-15 16:14:17"
28023,39,2.8000,0,"2021-06-07 16:12:39"
28024,58,3.1000,0,"2021-06-07 16:12:39"
28025,62,0.9000,0,"2021-06-07 16:12:39"
28026,31,4.2000,0,"2021-06-07 16:12:39"
28027,59,3.8000,0,"2021-06-07 16:12:39"
28028,49,3.5000,0,"2021-06-07 16:12:39"
28029,32,1.1000,0,"2023-11-02 10:28:14"
28030,41,1.5000,0,"2023-11-02 10:28:14"
28031,11,2.9000,0,"2023-11-02 10:28:14"
28032,15,2.9000,0,"2023-11-02 10:28:14"
28033,18,3.9000,0,"2023-11-02 10:28:14"
28034,5,1.0000,0,"2023-11-02 10:28:14"
28035,14,4.8000,0,"2023-11-02 10:28:14"
28036,13,4.1000,0,"2023-11-02 10:28:14"
28037,10,4.4000,0,"2023-11-02 10:28:14"
28038,58,3.6000,0,"2023-11-02 10:28:14"
28039,52,5.0000,0,"2023-11-02 10:28:14"
28040,44,3.1000,0,"2023-11-02 10:28:14"
28041,39,1.9000,0,"2020-06-29 21:20:51"
28042,55,3.8000,0,"2020-06-29 21:20:51"
28043,36,1.6000,0,"2020-06-29 21:20:51"
28044,20,4.9000,0,"2020-06-29 21:20:51"
28045,15,2.4000,0,"2020-06-29 21:20:51"
28046,5,2.6000,0,"2020-06-29 21:20:51"
28047,53,3.2000,0,"2021-10-06 19:33:43"
28048,70,0.5000,0,"2021-10-06 19:33:43"
28049,62,3.9000,0,"2021-10-06 19:33:43"
28050,8,2.5000,0,"2021-10-06 19:33:43"
28051,8,4.1000,0,"2021-10-06 19:33:43"
28052,5,4.5000,0,"2021-10-06 19:33:43"
28053,39,0.8000,0,"2023-10-14 02:25:54"
28054,48,0.5000,0,"2023-10-14 02:25:54"
28055,18,2.1000,0,"2023-10-14 02:25:54"
28056,19,1.4000,0,"2023-10-14 02:25:54"
28057,9,3.6000,0,"2023-10-14 02:25:54"
28058,16,2.3000,0,"2023-10-14 02:25:54"
28059,6,2.5000,0,"2023-10-14 02:25:54"
28060,9,1.6000,0,"2023-10-14 02:25:54"
28061,68,0.6000,2,"2025-07-05 04:07:07"
28062,50,3.9000,0,"2025-07-05 04:07:07"
28063,38,3.4000,0,"2025-07-05 04:07:07"
28064,56,2.0000,0,"2025-07-05 04:07:07"
28065,10,3.4000,0,"2025-07-05 04:07:07"
28066,13,2.1000,0,"2025-07-05 04:07:07"
28067,6,3.6000,0,"2025-07-05 04:07:07"
28068,13,1.4000,0,"2025-07-05 04:07:07"
28069,17,3.3000,0,"2025-07-05 04:07:07"
28070,8,1.2000,0,"2025-07-05 04:07:07"
28071,11,2.6000,0,"2025-07-05 04:07:07"
28072,8,1.1000,0,"2025-07-05 04:07:07"
28073,67,3.2000,0,"2023-06-08 14:37:34"
28074,36,4.9000,0,"2023-06-08 14:37:34"
28075,55,1.1000,0,"2023-06-08 14:37:34"
28076,31,1.4000,0,"2023-06-08 14:37:34"
28077,69,1.3000,0,"2023-06-08 14:37:34"
28078,60,2.7000,0,"2023-06-08 14:37:34"
28079,34,3.2000,0,"2024-08-13 03:00:07"
28080,59,4.0000,0,"2024-08-13 03:00:07"
28081,14,4.7000,0,"2024-08-13 03:00:07"
28082,10,1.3000,0,"2024-08-13 03:00:07"
28083,7,3.5000,0,"2024-08-13 03:00:07"
28084,20,4.5000,0,"2024-08-13 03:00:07"
28085,8,4.5000,0,"2024-08-13 03:00:07"
28086,19,3.6000,0,"2024-08-13 03:00:07"
28087,64,4.2000,0,"2024-09-24 01:55:40"
28088,57,1.5000,0,"2024-09-24 01:55:40"
28089,53,1.5000,0,"2024-09-24 01:55:40"
28090,7,1.4000,0,"2024-09-24 01:55:40"
28091,19,1.4000,2,"2024-09-24 01:55:40"
28092,14,3.8000,0,"2024-09-24 01:55:40"
28093,7,1.5000,0,"2024-09-24 01:55:40"
28094,19,3.6000,0,"2024-09-24 01:55:40"
28095,32,3.3000,0,"2023-06-05 23:16:23"
28096,45,3.2000,0,"2023-06-05 23:16:23"
28097,14,2.7000,0,"2023-06-05 23:16:23"
28098,19,4.6000,0,"2023-06-05 23:16:23"
28099,16,1.2000,0,"2023-06-05 23:16:23"
28100,19,2.5000,0,"2023-06-05 23:16:23"
28101,52,2.0000,0,"2020-05-16 05:12:16"
28102,49,4.0000,0,"2020-05-16 05:12:16"
28103,53,1.6000,0,"2020-05-16 05:12:16"
28104,16,2.1000,0,"2020-05-16 05:12:16"
28105,7,0.7000,0,"2020-05-16 05:12:16"
28106,6,3.2000,0,"2020-05-16 05:12:16"
28107,10,1.6000,0,"2020-05-16 05:12:16"
28108,18,1.8000,0,"2020-05-16 05:12:16"
28109,56,2.9000,0,"2025-04-26 04:58:36"
28110,58,3.6000,0,"2025-04-26 04:58:36"
28111,47,3.8000,0,"2025-04-26 04:58:36"
28112,37,1.0000,0,"2025-04-26 04:58:36"
28113,10,1.4000,0,"2025-04-26 04:58:36"
28114,15,2.9000,0,"2025-04-26 04:58:36"
28115,16,1.0000,0,"2025-04-26 04:58:36"
28116,8,1.2000,0,"2025-04-26 04:58:36"
28117,18,1.6000,0,"2025-04-26 04:58:36"
28118,8,2.8000,0,"2025-04-26 04:58:36"
28119,16,3.0000,0,"2025-04-26 04:58:36"
28120,48,4.8000,0,"2025-04-26 04:58:36"
28121,30,1.2000,0,"2025-04-26 04:58:36"
28122,45,0.7000,0,"2025-04-26 04:58:36"
28123,64,1.5000,0,"2025-04-26 04:58:36"
28124,13,2.3000,0,"2025-04-26 04:58:36"
28125,15,4.4000,0,"2025-04-26 04:58:36"
28126,12,2.5000,0,"2025-04-26 04:58:36"
28127,9,2.9000,0,"2025-04-26 04:58:36"
28128,5,0.5000,0,"2025-04-26 04:58:36"
28129,36,1.0000,0,"2025-04-26 04:58:36"
28130,56,4.6000,0,"2025-04-26 04:58:36"
28131,32,3.5000,0,"2025-04-26 04:58:36"
28132,69,2.2000,0,"2025-04-26 04:58:36"
28133,52,3.1000,0,"2025-04-26 04:58:36"
28134,6,4.5000,0,"2025-04-26 04:58:36"
28135,10,1.3000,0,"2025-04-26 04:58:36"
28136,20,2.0000,1,"2025-04-26 04:58:36"
28137,17,2.5000,0,"2025-04-26 04:58:36"
28138,10,4.3000,0,"2025-04-26 04:58:36"
28139,13,1.8000,0,"2025-04-26 04:58:36"
28140,12,4.4000,0,"2025-04-26 04:58:36"
28141,46,4.6000,0,"2024-10-15 13:58:48"
28142,60,2.7000,0,"2024-10-15 13:58:48"
28143,52,0.9000,0,"2024-10-15 13:58:48"
28144,62,0.9000,0,"2024-10-15 13:58:48"
28145,46,5.0000,0,"2024-10-15 13:58:48"
28146,61,3.3000,0,"2024-10-15 13:58:48"
28147,57,4.8000,0,"2021-12-01 19:02:43"
28148,70,4.8000,0,"2021-12-01 19:02:43"
28149,46,4.2000,0,"2021-12-01 19:02:43"
28150,45,4.2000,0,"2021-12-01 19:02:43"
28151,12,3.5000,0,"2021-12-01 19:02:43"
28152,20,0.7000,0,"2021-12-01 19:02:43"
28153,10,1.8000,0,"2021-12-01 19:02:43"
28154,10,5.0000,0,"2021-12-01 19:02:43"
28155,42,1.9000,0,"2025-12-03 01:47:52"
28156,39,1.4000,0,"2025-12-03 01:47:52"
28157,60,3.0000,0,"2025-12-03 01:47:52"
28158,15,0.5000,0,"2025-12-03 01:47:52"
28159,13,0.6000,0,"2025-12-03 01:47:52"
28160,13,2.6000,1,"2025-12-03 01:47:52"
28161,9,1.8000,0,"2025-12-03 01:47:52"
28162,13,2.1000,0,"2025-12-03 01:47:52"
